Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1022780,Canajoharie,"Canajoharie,New York,United States",21167,US,City,Active
1022781,Canandaigua,"Canandaigua,New York,United States",21167,US,City,Active
1022782,Candor,"Candor,New York,United States",21167,US,City,Active
1022783,Canton,"Canton,New York,United States",21167,US,City,Active
1022784,Cape Vincent,"Cape Vincent,New York,United States",21167,US,City,Active
1022785,Carle Place,"Carle Place,New York,United States",21167,US,City,Active
1022787,Castleton-on-Hudson,"Castleton-on-Hudson,New York,United States",21167,US,City,Active
1022788,Catskill,"Catskill,New York,United States",21167,US,City,Active
1022789,Cazenovia,"Cazenovia,New York,United States",21167,US,City,Active
1022790,Cedarhurst,"Cedarhurst,New York,United States",21167,US,City,Active
1022791,Center Moriches,"Center Moriches,New York,United States",21167,US,City,Active
1022792,Centereach,"Centereach,New York,United States",21167,US,City,Active
1022793,Centerport,"Centerport,New York,United States",21167,US,City,Active
1022794,Central Islip,"Central Islip,New York,United States",21167,US,City,Active
1022796,Chadwicks,"Chadwicks,New York,United States",21167,US,City,Active
1022797,Champlain,"Champlain,New York,United States",21167,US,City,Active
1022798,Chappaqua,"Chappaqua,New York,United States",21167,US,City,Active
1022799,Chatham,"Chatham,New York,United States",21167,US,City,Active
1022800,Chaumont,"Chaumont,New York,United States",21167,US,City,Active
1022801,Chautauqua,"Chautauqua,New York,United States",21167,US,City,Active
1022802,Chazy,"Chazy,New York,United States",21167,US,City,Active
1022804,Cherry Valley,"Cherry Valley,New York,United States",21167,US,City,Active
1022805,Chester,"Chester,New York,United States",21167,US,City,Active
1022806,Chittenango,"Chittenango,New York,United States",21167,US,City,Active
1022807,Churchville,"Churchville,New York,United States",21167,US,City,Active
1022808,Cicero,"Cicero,New York,United States",21167,US,City,Active
1022810,Clarence Center,"Clarence Center,New York,United States",21167,US,City,Active
1022811,Clarkson,"Clarkson,New York,United States",21167,US,City,Active
1022812,Claverack,"Claverack,New York,United States",21167,US,City,Active
1022813,Clay,"Clay,New York,United States",21167,US,City,Active
1022814,Clayton,"Clayton,New York,United States",21167,US,City,Active
1022815,Clemons,"Clemons,New York,United States",21167,US,City,Active
1022817,Clifton Springs,"Clifton Springs,New York,United States",21167,US,City,Active
1022818,Clinton,"Clinton,New York,United States",21167,US,City,Active
1022819,Clinton Corners,"Clinton Corners,New York,United States",21167,US,City,Active
1022820,Cobleskill,"Cobleskill,New York,United States",21167,US,City,Active
1022821,Cohoes,"Cohoes,New York,United States",21167,US,City,Active
1022822,Cold Spring,"Cold Spring,New York,United States",21167,US,City,Active
1022823,Cold Spring Harbor,"Cold Spring Harbor,New York,United States",21167,US,City,Active
1022825,Collins,"Collins,New York,United States",21167,US,City,Active
1022826,Colton,"Colton,New York,United States",21167,US,City,Active
1022827,Columbiaville,"Columbiaville,New York,United States",21167,US,City,Active
1022828,Commack,"Commack,New York,United States",21167,US,City,Active
1022829,Comstock,"Comstock,New York,United States",21167,US,City,Active
1022830,Congers,"Congers,New York,United States",21167,US,City,Active
1022832,Cooperstown,"Cooperstown,New York,United States",21167,US,City,Active
1022833,Copake,"Copake,New York,United States",21167,US,City,Active
1022834,Copiague,"Copiague,New York,United States",21167,US,City,Active
1022835,Coram,"Coram,New York,United States",21167,US,City,Active
1022836,Corfu,"Corfu,New York,United States",21167,US,City,Active
1022837,Corinth,"Corinth,New York,United States",21167,US,City,Active
1022838,Corning,"Corning,New York,United States",21167,US,City,Active
1022839,Cornwall,"Cornwall,New York,United States",21167,US,City,Active
1022840,Cornwall-on-Hudson,"Cornwall-on-Hudson,New York,United States",21167,US,City,Active
1022842,Cortland,"Cortland,New York,United States",21167,US,City,Active
1022843,Cossayuna,"Cossayuna,New York,United States",21167,US,City,Active
1022844,Coxsackie,"Coxsackie,New York,United States",21167,US,City,Active
1022845,Cranberry Lake,"Cranberry Lake,New York,United States",21167,US,City,Active
1022846,Craryville,"Craryville,New York,United States",21167,US,City,Active
1022847,Cropseyville,"Cropseyville,New York,United States",21167,US,City,Active
1022848,Cross River,"Cross River,New York,United States",21167,US,City,Active
1022849,Croton Falls,"Croton Falls,New York,United States",21167,US,City,Active
1022850,Croton-on-Hudson,"Croton-on-Hudson,New York,United States",21167,US,City,Active
1022851,Cuba,"Cuba,New York,United States",21167,US,City,Active
1022852,Cutchogue,"Cutchogue,New York,United States",21167,US,City,Active
1022853,Dansville,"Dansville,New York,United States",21167,US,City,Active
1022854,DeRuyter,"DeRuyter,New York,United States",21167,US,City,Active
1022855,Deer Park,"Deer Park,New York,United States",21167,US,City,Active
1022856,Delhi,"Delhi,New York,United States",21167,US,City,Active
1022857,Delmar,"Delmar,New York,United States",21167,US,City,Active
1022858,Depew,"Depew,New York,United States",21167,US,City,Active
1022859,Deposit,"Deposit,New York,United States",21167,US,City,Active
1022860,Derby,"Derby,New York,United States",21167,US,City,Active
1022861,Dobbs Ferry,"Dobbs Ferry,New York,United States",21167,US,City,Active
1022862,Dolgeville,"Dolgeville,New York,United States",21167,US,City,Active
1022863,Dover Plains,"Dover Plains,New York,United States",21167,US,City,Active
1022864,Dryden,"Dryden,New York,United States",21167,US,City,Active
1022865,Duanesburg,"Duanesburg,New York,United States",21167,US,City,Active
1022866,Dundee,"Dundee,New York,United States",21167,US,City,Active
1022867,Dunkirk,"Dunkirk,New York,United States",21167,US,City,Active
1022868,East Amherst,"East Amherst,New York,United States",21167,US,City,Active
1022869,East Aurora,"East Aurora,New York,United States",21167,US,City,Active
1022870,East Bloomfield,"East Bloomfield,New York,United States",21167,US,City,Active
1022871,East Chatham,"East Chatham,New York,United States",21167,US,City,Active
1022873,East Greenbush,"East Greenbush,New York,United States",21167,US,City,Active
1022874,East Hampton,"East Hampton,New York,United States",21167,US,City,Active
1022875,East Islip,"East Islip,New York,United States",21167,US,City,Active
1022876,East Marion,"East Marion,New York,United States",21167,US,City,Active
1022877,East Meadow,"East Meadow,New York,United States",21167,US,City,Active
1022878,East Moriches,"East Moriches,New York,United States",21167,US,City,Active
1022879,East Northport,"East Northport,New York,United States",21167,US,City,Active
1022880,East Norwich,"East Norwich,New York,United States",21167,US,City,Active
1022881,East Quogue,"East Quogue,New York,United States",21167,US,City,Active
1022882,East Rochester,"East Rochester,New York,United States",21167,US,City,Active
1022883,East Rockaway,"East Rockaway,New York,United States",21167,US,City,Active
1022884,Setauket- East Setauket,"Setauket- East Setauket,New York,United States",21167,US,City,Active
1022885,East Syracuse,"East Syracuse,New York,United States",21167,US,City,Active
1022886,Eastchester,"Eastchester,New York,United States",21167,US,City,Active
1022887,Eastport,"Eastport,New York,United States",21167,US,City,Active
1022889,Elba,"Elba,New York,United States",21167,US,City,Active
1022890,Elbridge,"Elbridge,New York,United States",21167,US,City,Active
1022891,Eldred,"Eldred,New York,United States",21167,US,City,Active
1022892,Elizabethtown,"Elizabethtown,New York,United States",21167,US,City,Active
1022893,Elizaville,"Elizaville,New York,United States",21167,US,City,Active
1022894,Ellenville,"Ellenville,New York,United States",21167,US,City,Active
1022895,Ellicottville,"Ellicottville,New York,United States",21167,US,City,Active
1022896,Elma,"Elma,New York,United States",21167,US,City,Active
1022898,Elmira,"Elmira,New York,United States",21167,US,City,Active
1022899,Elmont,"Elmont,New York,United States",21167,US,City,Active
1022900,Elmsford,"Elmsford,New York,United States",21167,US,City,Active
1022901,Endicott,"Endicott,New York,United States",21167,US,City,Active
1022902,Endwell,"Endwell,New York,United States",21167,US,City,Active
1022903,Fair Haven,"Fair Haven,New York,United States",21167,US,City,Active
1022904,Fairport,"Fairport,New York,United States",21167,US,City,Active
1022905,Fallsburg,"Fallsburg,New York,United States",21167,US,City,Active
1022907,Farmingdale,"Farmingdale,New York,United States",21167,US,City,Active
1022909,Farmingville,"Farmingville,New York,United States",21167,US,City,Active
1022910,Fayetteville,"Fayetteville,New York,United States",21167,US,City,Active
1022911,Ferndale,"Ferndale,New York,United States",21167,US,City,Active
1022912,Fine,"Fine,New York,United States",21167,US,City,Active
1022913,Fishers,"Fishers,New York,United States",21167,US,City,Active
1022914,Fishkill,"Fishkill,New York,United States",21167,US,City,Active
1022915,Floral Park,"Floral Park,New York,United States",21167,US,City,Active
1022916,Florida,"Florida,New York,United States",21167,US,City,Active
1022919,Frankfort,"Frankfort,New York,United States",21167,US,City,Active
1022920,Franklin,"Franklin,New York,United States",21167,US,City,Active
1022921,Franklin Square,"Franklin Square,New York,United States",21167,US,City,Active
1022922,Franklinville,"Franklinville,New York,United States",21167,US,City,Active
1022923,Fredonia,"Fredonia,New York,United States",21167,US,City,Active
1022925,Freeport,"Freeport,New York,United States",21167,US,City,Active
1022927,Fort Ann,"Fort Ann,New York,United States",21167,US,City,Active
1022928,Fort Drum,"Fort Drum,New York,United States",21167,US,City,Active
1022929,Fort Edward,"Fort Edward,New York,United States",21167,US,City,Active
1022930,Fort Montgomery,"Fort Montgomery,New York,United States",21167,US,City,Active
1022931,Fort Plain,"Fort Plain,New York,United States",21167,US,City,Active
1022932,Fulton,"Fulton,New York,United States",21167,US,City,Active
1022933,Fultonville,"Fultonville,New York,United States",21167,US,City,Active
1022934,Gabriels,"Gabriels,New York,United States",21167,US,City,Active
1022935,Gainesville,"Gainesville,New York,United States",21167,US,City,Active
1022936,Garden City,"Garden City,New York,United States",21167,US,City,Active
1022937,Gardiner,"Gardiner,New York,United States",21167,US,City,Active
1022939,Garrison,"Garrison,New York,United States",21167,US,City,Active
1022940,Geneseo,"Geneseo,New York,United States",21167,US,City,Active
1022941,Geneva,"Geneva,New York,United States",21167,US,City,Active
1022942,Germantown,"Germantown,New York,United States",21167,US,City,Active
1022943,Getzville,"Getzville,New York,United States",21167,US,City,Active
1022944,Ghent,"Ghent,New York,United States",21167,US,City,Active
1022946,Glen Cove,"Glen Cove,New York,United States",21167,US,City,Active
1022947,Glen Head,"Glen Head,New York,United States",21167,US,City,Active
1022949,Glenmont,"Glenmont,New York,United States",21167,US,City,Active
1022950,Glens Falls,"Glens Falls,New York,United States",21167,US,City,Active
1022951,Glenwood Landing,"Glenwood Landing,New York,United States",21167,US,City,Active
1022952,Gloversville,"Gloversville,New York,United States",21167,US,City,Active
1022953,Goshen,"Goshen,New York,United States",21167,US,City,Active
1022954,Gouverneur,"Gouverneur,New York,United States",21167,US,City,Active
1022955,Gowanda,"Gowanda,New York,United States",21167,US,City,Active
1022956,Grand Island,"Grand Island,New York,United States",21167,US,City,Active
1022957,Granville,"Granville,New York,United States",21167,US,City,Active
1022958,Great Neck,"Great Neck,New York,United States",21167,US,City,Active
1022959,Great River,"Great River,New York,United States",21167,US,City,Active
1022960,Greenlawn,"Greenlawn,New York,United States",21167,US,City,Active
1022961,Greenport,"Greenport,New York,United States",21167,US,City,Active
1022962,Greenvale,"Greenvale,New York,United States",21167,US,City,Active
1022963,Greenville,"Greenville,New York,United States",21167,US,City,Active
1022964,Greenwich,"Greenwich,New York,United States",21167,US,City,Active
1022965,Guilderland,"Guilderland,New York,United States",21167,US,City,Active
1022966,Guilderland Center,"Guilderland Center,New York,United States",21167,US,City,Active
1022967,Haines Falls,"Haines Falls,New York,United States",21167,US,City,Active
1022968,Hamburg,"Hamburg,New York,United States",21167,US,City,Active
1022969,Hamilton,"Hamilton,New York,United States",21167,US,City,Active
1022970,Hamlin,"Hamlin,New York,United States",21167,US,City,Active
1022971,Hammond,"Hammond,New York,United States",21167,US,City,Active
1022972,Hampton,"Hampton,New York,United States",21167,US,City,Active
1022973,Hampton Bays,"Hampton Bays,New York,United States",21167,US,City,Active
1022974,Hancock,"Hancock,New York,United States",21167,US,City,Active
1022975,Harriman,"Harriman,New York,United States",21167,US,City,Active
1022976,Harris,"Harris,New York,United States",21167,US,City,Active
1022977,Harrison,"Harrison,New York,United States",21167,US,City,Active
1022978,Hartford,"Hartford,New York,United States",21167,US,City,Active
1022979,Hartsdale,"Hartsdale,New York,United States",21167,US,City,Active
1022981,Hastings-on-Hudson,"Hastings-on-Hudson,New York,United States",21167,US,City,Active
1022982,Hauppauge,"Hauppauge,New York,United States",21167,US,City,Active
1022983,Haverstraw,"Haverstraw,New York,United States",21167,US,City,Active
1022984,Hawthorne,"Hawthorne,New York,United States",21167,US,City,Active
1022986,Hemlock,"Hemlock,New York,United States",21167,US,City,Active
1022987,Hempstead,"Hempstead,New York,United States",21167,US,City,Active
1022988,Henderson,"Henderson,New York,United States",21167,US,City,Active
1022989,Henrietta,"Henrietta,New York,United States",21167,US,City,Active
1022990,Herkimer,"Herkimer,New York,United States",21167,US,City,Active
1022991,Hermon,"Hermon,New York,United States",21167,US,City,Active
1022992,Hewlett,"Hewlett,New York,United States",21167,US,City,Active
1022993,Hicksville,"Hicksville,New York,United States",21167,US,City,Active
1022994,High Falls,"High Falls,New York,United States",21167,US,City,Active
1022995,Highland,"Highland,New York,United States",21167,US,City,Active
1022996,Highland Falls,"Highland Falls,New York,United States",21167,US,City,Active
1022998,Hillburn,"Hillburn,New York,United States",21167,US,City,Active
1022999,Hillsdale,"Hillsdale,New York,United States",21167,US,City,Active
1023000,Hilton,"Hilton,New York,United States",21167,US,City,Active
1023001,Hogansburg,"Hogansburg,New York,United States",21167,US,City,Active
1023002,Holbrook,"Holbrook,New York,United States",21167,US,City,Active
1023003,Holland,"Holland,New York,United States",21167,US,City,Active
1023004,Holley,"Holley,New York,United States",21167,US,City,Active
1023006,Hollowville,"Hollowville,New York,United States",21167,US,City,Active
